,attendance,away_team,away_team_errors,away_team_hits,away_team_runs,game_duration,game_type,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,weekend,day,month,year
2027,"35,944",Kansas City Royals,0,9,3, 2:45,"Night Game, on grass",New York Yankees,0,7,7, 7:08 p.m. , Yankee Stadium III,Thursday,12,May, 2016
2028,"17,374",San Diego Padres,0,7,3, 2:51,"Night Game, on grass",Milwaukee Brewers,0,8,0, 7:10 p.m. , Miller Park,Thursday,12,May, 2016
2029,"41,765",New York Mets,0,3,0, 2:13,"Night Game, on grass",Los Angeles Dodgers,0,8,5, 7:10 p.m. , Dodger Stadium,Thursday,12,May, 2016
2030,"34,982",Houston Astros,1,7,1, 2:56,"Night Game, on grass",Boston Red Sox,1,14,11, 7:10 p.m. , Fenway Park,Thursday,12,May, 2016
2031,"14,918",Detroit Tigers,0,13,5, 3:16,"Night Game, on grass",Baltimore Orioles,1,12,7, 7:07 p.m. , Oriole Park at Camden Yards,Thursday,12,May, 2016
2032,"15,643",Philadelphia Phillies,0,10,7, 3:14,"Night Game, on grass",Atlanta Braves,1,8,4, 7:20 p.m. , Turner Field,Thursday,12,May, 2016
2033,"19,461",San Francisco Giants,0,8,4, 3:13,"Night Game, on grass",Arizona Diamondbacks,0,10,2, 6:40 p.m. , Chase Field,Thursday,12,May, 2016
2034,"35,413",St. Louis Cardinals,1,18,12, 3:56,"Night Game, on grass",Los Angeles Angels of Anaheim,2,15,10, 7:08 p.m. , Angel Stadium of Anaheim,Thursday,12,May, 2016
2035,"35,695",Detroit Tigers,0,6,2, 2:38,"Night Game, on grass",Washington Nationals,0,9,3, 7:06 p.m. , Nationals Park,Wednesday,11,May, 2016
2036,"29,023",Chicago White Sox,0,11,5, 3:07,"Day Game, on grass",Texas Rangers,2,10,6, 1:07 p.m. , Globe Life Park in Arlington,Wednesday,11,May, 2016
2037,"41,372",Toronto Blue Jays,2,11,4, 4:28,"Day Game, on grass",San Francisco Giants,2,12,5, 12:45 p.m. , AT&T Park,Wednesday,11,May, 2016
2038,"23,000",Tampa Bay Rays,0,10,5, 4:01,"Day Game, on grass",Seattle Mariners,0,8,6, 12:40 p.m. , Safeco Field,Wednesday,11,May, 2016
2039,"31,226",Kansas City Royals,0,9,7, 3:18,"Night Game, on grass",New York Yankees,0,7,3, 7:09 p.m. , Yankee Stadium III,Wednesday,11,May, 2016
2040,"25,094",Baltimore Orioles,0,16,9, 2:54,"Day Game, on grass",Minnesota Twins,0,8,2, 12:10 p.m. , Target Field,Wednesday,11,May, 2016
2041,"19,893",Milwaukee Brewers,0,8,2, 2:29,"Night Game, on grass",Miami Marlins,0,5,3, 7:10 p.m. , Marlins Park,Wednesday,11,May, 2016
2042,"40,970",New York Mets,1,8,4, 3:04,"Night Game, on grass",Los Angeles Dodgers,0,7,3, 7:10 p.m. , Dodger Stadium,Wednesday,11,May, 2016
2043,"24,453",Cleveland Indians,0,14,3, 5:09,"Day Game, on grass",Houston Astros,1,10,5, 1:10 p.m. , Minute Maid Park,Wednesday,11,May, 2016
2044,"34,890",Arizona Diamondbacks,1,13,7, 3:19,"Day Game, on grass",Colorado Rockies,0,14,8, 1:09 p.m. , Coors Field,Wednesday,11,May, 2016
2045,"14,694",Pittsburgh Pirates,0,6,5, 3:04,"Night Game, on grass",Cincinnati Reds,1,6,4, 7:09 p.m. , Great American Ball Park,Wednesday,11,May, 2016
2046,"37,828",San Diego Padres,1,3,1, 2:45,"Night Game, on grass",Chicago Cubs,0,4,0, 7:06 p.m. , Wrigley Field,Wednesday,11,May, 2016
2047,"34,508",San Diego Padres,2,10,7, 3:15,"Day Game, on grass",Chicago Cubs,3,9,4, 12:06 p.m. , Wrigley Field,Wednesday,11,May, 2016
2048,"33,283",Oakland Athletics,0,8,3, 3:17,"Night Game, on grass",Boston Red Sox,0,17,13, 7:10 p.m. , Fenway Park,Wednesday,11,May, 2016
2049,"13,760",Philadelphia Phillies,2,4,1, 2:20,"Night Game, on grass",Atlanta Braves,0,10,5, 7:10 p.m. , Turner Field,Wednesday,11,May, 2016
2050,"33,378",St. Louis Cardinals,1,9,5, 3:00,"Night Game, on grass",Los Angeles Angels of Anaheim,1,4,2, 7:08 p.m. , Angel Stadium of Anaheim,Wednesday,11,May, 2016
2051,"24,476",Detroit Tigers,0,9,5, 3:16,"Night Game, on grass",Washington Nationals,0,11,4, 7:05 p.m. , Nationals Park,Tuesday,10,May, 2016
2052,"25,804",Chicago White Sox,0,13,11, 3:22,"Night Game, on grass",Texas Rangers,1,17,13, 7:07 p.m. , Globe Life Park in Arlington,Tuesday,10,May, 2016
2053,"41,464",Toronto Blue Jays,1,9,4, 2:29,"Night Game, on grass",San Francisco Giants,0,6,0, 7:15 p.m. , AT&T Park,Tuesday,10,May, 2016
2054,"16,013",Tampa Bay Rays,1,6,4, 2:46,"Night Game, on grass",Seattle Mariners,0,11,6, 7:10 p.m. , Safeco Field,Tuesday,10,May, 2016
2055,"39,128",Kansas City Royals,1,9,7, 3:07,"Night Game, on grass",New York Yankees,0,13,10, 7:08 p.m. , Yankee Stadium III,Tuesday,10,May, 2016
2056,"21,586",Baltimore Orioles,0,14,5, 3:01,"Night Game, on grass",Minnesota Twins,1,6,3, 7:11 p.m. , Target Field,Tuesday,10,May, 2016
2057,"17,225",Milwaukee Brewers,0,12,10, 3:17,"Night Game, on grass",Miami Marlins,2,8,2, 7:11 p.m. , Marlins Park,Tuesday,10,May, 2016
2058,"38,858",New York Mets,0,5,2, 2:52,"Night Game, on grass",Los Angeles Dodgers,1,10,3, 7:10 p.m. , Dodger Stadium,Tuesday,10,May, 2016
2059,"23,976",Cleveland Indians,0,8,4, 2:38,"Night Game, on grass",Houston Astros,0,4,0, 7:10 p.m. , Minute Maid Park,Tuesday,10,May, 2016
2060,"23,363",Arizona Diamondbacks,1,14,5, 3:08,"Night Game, on grass",Colorado Rockies,0,4,1, 6:41 p.m. , Coors Field,Tuesday,10,May, 2016
2061,"34,680",San Diego Padres,0,8,7, 3:13,"Night Game, on grass",Chicago Cubs,1,12,8, 7:07 p.m. , Wrigley Field,Tuesday,10,May, 2016
2062,"32,167",Oakland Athletics,2,15,5, 3:07,"Night Game, on grass",Boston Red Sox,1,16,13, 7:10 p.m. , Fenway Park,Tuesday,10,May, 2016
2063,"14,490",Philadelphia Phillies,0,9,3, 2:33,"Night Game, on grass",Atlanta Braves,1,6,2, 7:10 p.m. , Turner Field,Tuesday,10,May, 2016
2064,"30,679",St. Louis Cardinals,1,14,8, 2:57,"Night Game, on grass",Los Angeles Angels of Anaheim,1,7,1, 7:09 p.m. , Angel Stadium of Anaheim,Tuesday,10,May, 2016
2065,"27,153",Detroit Tigers,1,7,4, 2:57,"Night Game, on grass",Washington Nationals,0,7,5, 7:09 p.m. , Nationals Park,Monday,9,May, 2016
2066,"22,958",Chicago White Sox,0,15,8, 3:58,"Night Game, on grass",Texas Rangers,2,9,4, 7:08 p.m. , Globe Life Park in Arlington,Monday,9,May, 2016
2067,"41,256",Toronto Blue Jays,0,7,3, 2:52,"Night Game, on grass",San Francisco Giants,0,4,1, 7:17 p.m. , AT&T Park,Monday,9,May, 2016
2068,"41,243",Kansas City Royals,0,10,3, 2:41,"Night Game, on grass",New York Yankees,1,9,6, 7:10 p.m. , Yankee Stadium III,Monday,9,May, 2016
2069,"16,769",Milwaukee Brewers,3,5,1, 3:07,"Night Game, on grass",Miami Marlins,1,12,4, 7:11 p.m. , Marlins Park,Monday,9,May, 2016
2070,"42,186",New York Mets,2,8,4, 3:08,"Night Game, on grass",Los Angeles Dodgers,1,6,2, 7:10 p.m. , Dodger Stadium,Monday,9,May, 2016
2071,"20,222",Cleveland Indians,1,3,1, 2:49,"Night Game, on grass",Houston Astros,1,8,7, 7:10 p.m. , Minute Maid Park,Monday,9,May, 2016
2072,"22,053",Arizona Diamondbacks,1,12,10, 3:23,"Night Game, on grass",Colorado Rockies,0,13,5, 6:41 p.m. , Coors Field,Monday,9,May, 2016
2073,"12,103",Pittsburgh Pirates,0,5,2, 2:37,"Night Game, on grass",Cincinnati Reds,0,9,3, 7:10 p.m. , Great American Ball Park,Monday,9,May, 2016
2074,"35,227",Oakland Athletics,0,11,7, 3:46,"Night Game, on grass",Boston Red Sox,1,15,14, 7:10 p.m. , Fenway Park,Monday,9,May, 2016
2075,"46,665",Los Angeles Dodgers,1,8,4, 3:10,"Day Game, on turf",Toronto Blue Jays,1,5,2, 1:08 p.m. , Rogers Centre,Sunday,8,May, 2016
2076,"42,441",Pittsburgh Pirates,0,14,10, 3:27,"Day Game, on grass",St. Louis Cardinals,0,10,5, 1:15 p.m. , Busch Stadium III,Sunday,8,May, 2016
2077,"41,593",Colorado Rockies,0,9,2, 2:55,"Day Game, on grass",San Francisco Giants,0,6,0, 1:06 p.m. , AT&T Park,Sunday,8,May, 2016
2078,"27,461",New York Mets,0,11,4, 3:30,"Day Game, on grass",San Diego Padres,2,8,3, 1:40 p.m. , Petco Park,Sunday,8,May, 2016
2079,"41,869",Boston Red Sox,0,7,5, 2:27,"Night Game, on grass",New York Yankees,1,3,1, 8:08 p.m. , Yankee Stadium III,Sunday,8,May, 2016
2080,"19,625",Philadelphia Phillies,1,10,6, 3:10,"Day Game, on grass",Miami Marlins,1,10,5, 1:11 p.m. , Marlins Park,Sunday,8,May, 2016
2081,"28,148",Seattle Mariners,2,5,1, 2:57,"Day Game, on grass",Houston Astros,0,9,5, 1:11 p.m. , Minute Maid Park,Sunday,8,May, 2016
2082,"35,406",Texas Rangers,0,12,8, 3:25,"Day Game, on grass",Detroit Tigers,1,6,3, 1:11 p.m. , Comerica Park,Sunday,8,May, 2016
2083,"14,463",Kansas City Royals,2,9,4, 2:57,"Day Game, on grass",Cleveland Indians,0,8,5, 1:10 p.m. , Progressive Field,Sunday,8,May, 2016
2084,"22,376",Milwaukee Brewers,0,7,5, 3:09,"Day Game, on grass",Cincinnati Reds,0,6,4, 3:05 p.m. , Great American Ball Park,Sunday,8,May, 2016
2085,"41,233",Washington Nationals,1,11,3, 4:54,"Day Game, on grass",Chicago Cubs,1,14,4, 1:21 p.m. , Wrigley Field,Sunday,8,May, 2016
2086,"23,801",Minnesota Twins,0,7,1, 2:30,"Day Game, on grass",Chicago White Sox,0,6,3, 1:10 p.m. , U.S. Cellular Field,Sunday,8,May, 2016
2087,"43,690",Oakland Athletics,0,7,3, 2:59,"Day Game, on grass",Baltimore Orioles,1,12,11, 1:38 p.m. , Oriole Park at Camden Yards,Sunday,8,May, 2016
2088,"17,106",Arizona Diamondbacks,0,9,5, 3:48,"Day Game, on grass",Atlanta Braves,0,11,3, 1:35 p.m. , Turner Field,Sunday,8,May, 2016
2089,"41,086",Tampa Bay Rays,0,7,3, 2:56,"Day Game, on grass",Los Angeles Angels of Anaheim,0,5,1, 12:38 p.m. , Angel Stadium of Anaheim,Sunday,8,May, 2016
2090,"47,156",Los Angeles Dodgers,0,7,6, 2:28,"Day Game, on turf",Toronto Blue Jays,2,9,2, 1:09 p.m. , Rogers Centre,Saturday,7,May, 2016
